transaction_id,transaction_amount,transaction_hour,customer_age,account_age_days,num_previous_transactions,payment_method,device_type,distance_from_home_km,merchant_category,num_items,is_first_purchase,shipping_billing_match,customer_gender,day_of_week,avg_transaction_value_last_30_days,is_fraud
180924,7.58,7,28,889,19,wallet,desktop,42.12,digital_goods,2,0,1,F,Sunday,8.64,0
180925,56.27,4,36,590,13,credit_card,mobile,29.96,groceries,2,0,1,Other,Thursday,75.5,0
180926,52.36,19,41,733,7,credit_card,desktop,22.47,travel,3,0,1,M,Monday,56.42,0
180927,33.95,8,51,1047,14,wallet,mobile,9.07,clothing,1,0,1,M,Friday,45.45,0
180928,85.4,2,24,2494,18,credit_card,mobile,8.12,groceries,4,0,1,M,Monday,115.5,0
180929,31.54,3,29,2462,13,paypal,mobile,1.72,groceries,3,0,1,,Friday,19.02,0
180930,14.45,1,71,670,7,credit_card,desktop,13.66,beauty,3,0,1,M,Wednesday,14.76,0
180931,136.12,18,46,1058,7,credit_card,desktop,0.34,home,4,0,1,F,Wednesday,140.43,0
180932,15.04,1,24,2676,16,wallet,desktop,26.02,clothing,7,0,1,F,Saturday,12.4,0
180933,15.23,18,54,2125,17,credit_card,desktop,27.0,electronics,5,0,1,F,Friday,18.07,0
180934,14.53,2,32,1885,15,credit_card,desktop,0.24,home,4,0,1,F,Saturday,8.94,0
180935,52.96,12,34,2530,14,wallet,mobile,21.02,digital_goods,2,0,1,M,Thursday,64.04,0
180936,77.0,0,60,1093,18,debit_card,mobile,0.84,electronics,4,0,1,M,Monday,99.84,0
180937,247.7,23,41,2766,14,paypal,mobile,8.61,travel,6,0,1,F,Saturday,288.02,0
180938,87.23,7,64,2561,13,credit_card,tablet,31.46,digital_goods,4,0,1,M,Saturday,59.64,0
180939,4.83,4,20,1869,13,paypal,mobile,14.11,digital_goods,5,1,1,Other,Tuesday,,0
180940,22.5,17,36,2428,13,wallet,mobile,52.41,beauty,2,0,1,Other,Sunday,20.5,0
180941,38.83,17,45,3437,17,credit_card,desktop,10.85,beauty,7,0,1,F,Tuesday,50.71,0
180942,45.79,4,43,2081,14,credit_card,desktop,1.41,groceries,4,0,1,F,Wednesday,39.19,0
180943,8.0,9,55,367,16,debit_card,mobile,0.0,beauty,8,0,1,F,Friday,5.78,0
180944,1.77,2,68,2008,15,credit_card,mobile,7.19,clothing,2,0,1,F,Thursday,1.32,0
180945,2.3,3,53,376,10,credit_card,desktop,8.19,beauty,5,0,1,F,Monday,1.66,0
180946,273.7,12,70,2159,20,paypal,mobile,21.5,toys,6,0,1,Other,Saturday,383.08,0
180947,77.97,17,64,646,22,paypal,mobile,8.95,digital_goods,3,0,1,F,Monday,93.07,0
180948,23.25,19,44,2606,21,credit_card,mobile,4.24,home,2,0,1,F,Thursday,21.35,0
180949,11.85,10,35,3619,8,debit_card,mobile,17.09,beauty,8,0,1,M,Wednesday,7.47,0
180950,12.28,20,37,3519,14,wallet,mobile,6.75,beauty,1,0,1,M,Friday,11.59,0
180951,17.17,7,59,462,13,credit_card,mobile,9.3,home,3,0,1,F,Saturday,14.81,0
180952,30.52,23,67,827,13,wallet,mobile,3.62,clothing,1,0,1,M,Friday,21.84,0
180953,42.46,10,67,818,9,credit_card,desktop,30.75,clothing,5,0,1,M,Saturday,50.27,0
180954,40.93,17,58,1674,5,debit_card,mobile,3.81,groceries,3,0,1,M,Wednesday,45.15,0
180955,32.21,12,38,1595,15,credit_card,mobile,16.95,electronics,4,0,1,M,Wednesday,30.27,0
180956,17.78,23,66,2072,12,credit_card,mobile,23.8,beauty,1,0,1,M,Sunday,15.97,0
180957,27.37,10,42,3029,11,credit_card,mobile,4.37,home,3,0,1,M,Thursday,35.87,0
180958,95.72,12,55,2471,16,wallet,mobile,10.51,electronics,2,0,1,F,Thursday,121.41,0
180959,6.67,10,70,1183,18,wallet,tablet,26.68,electronics,2,0,1,M,Saturday,7.96,0
180960,170.79,8,35,2430,12,debit_card,desktop,12.91,home,3,0,1,F,Sunday,134.45,0
180961,7.93,8,47,2621,22,debit_card,mobile,0.18,travel,1,0,1,F,Wednesday,10.03,0
180962,7.23,20,37,1281,15,debit_card,desktop,19.65,groceries,1,0,1,Other,Friday,8.97,0
180963,53.33,22,52,2931,25,debit_card,mobile,6.87,groceries,2,0,1,Other,Tuesday,64.45,0
180964,32.05,15,36,3195,13,debit_card,desktop,18.08,clothing,1,0,1,F,Thursday,27.29,0
180965,46.09,17,65,3330,18,paypal,mobile,18.07,clothing,1,0,1,M,Thursday,57.21,0
180966,59.93,0,37,1955,17,wallet,mobile,21.89,clothing,4,0,1,F,Saturday,71.07,0
180967,23.58,22,22,2215,16,credit_card,desktop,1.93,beauty,1,0,1,M,Tuesday,23.83,0
180968,43.92,23,26,887,13,credit_card,mobile,9.05,beauty,3,0,1,M,Tuesday,60.03,0
180969,20.81,22,44,1811,12,paypal,desktop,6.05,digital_goods,2,0,1,F,Friday,15.92,0
180970,401.55,21,26,2108,15,debit_card,desktop,0.3,digital_goods,5,0,0,F,Friday,341.61,0
180971,19.3,8,56,896,16,credit_card,mobile,1.12,groceries,3,0,1,F,Saturday,19.37,0
180972,57.06,17,40,1553,10,credit_card,desktop,52.85,digital_goods,6,0,0,F,Wednesday,65.11,0
180973,9.73,10,59,1211,14,wallet,mobile,1.73,clothing,7,0,1,M,Saturday,7.92,0
180974,212.21,23,23,3199,9,debit_card,mobile,15.24,travel,1,0,1,M,Wednesday,245.04,0
180975,29.27,1,25,2401,12,paypal,desktop,1.61,toys,6,0,1,M,Monday,26.99,0
180976,15.26,20,32,834,12,wallet,mobile,2.62,clothing,6,0,1,F,Sunday,20.46,0
180977,11.02,17,42,3477,6,debit_card,desktop,6.41,groceries,3,0,1,M,Wednesday,7.23,0
180978,79.18,21,44,3401,17,debit_card,mobile,5.08,toys,1,0,1,F,Sunday,64.56,0
180979,12.74,7,31,428,15,debit_card,mobile,1.2,clothing,1,0,1,M,Friday,7.85,0
180980,4.9,9,21,2110,14,paypal,tablet,14.66,electronics,3,0,1,F,Friday,3.5,0
180981,50.8,15,26,2139,14,credit_card,desktop,1.25,home,3,0,1,M,Tuesday,63.56,0
180982,26.97,8,41,1191,16,credit_card,desktop,39.41,beauty,3,0,1,M,Monday,34.86,0
180983,20.51,0,66,202,12,debit_card,tablet,3.51,travel,3,0,1,F,Monday,17.36,0
180984,83.03,22,44,235,10,credit_card,mobile,7.87,electronics,2,0,1,F,Wednesday,71.24,1
180985,15.24,22,73,2828,15,wallet,desktop,18.26,clothing,1,0,1,M,Thursday,17.87,0
180986,62.55,15,31,2954,22,paypal,desktop,0.56,toys,4,0,1,M,Monday,41.26,0
180987,16.29,2,41,1613,9,credit_card,desktop,7.66,clothing,2,1,1,M,Friday,,0
180988,30.76,8,42,3434,11,debit_card,desktop,69.82,clothing,4,0,1,F,Monday,32.23,0
180989,80.9,12,30,786,12,credit_card,mobile,15.03,beauty,1,0,1,F,Tuesday,68.6,0
180990,44.95,19,23,1242,17,debit_card,mobile,30.41,clothing,5,0,1,M,Sunday,61.85,0
180991,50.33,20,44,2163,16,paypal,mobile,0.08,digital_goods,1,0,1,Other,Monday,63.77,1
180992,35.32,4,51,2401,18,paypal,mobile,0.27,digital_goods,3,0,1,M,Monday,31.13,0
180993,64.95,17,68,2255,9,credit_card,desktop,37.61,electronics,3,0,1,F,Saturday,69.4,0
180994,38.76,8,63,842,19,debit_card,desktop,43.55,electronics,1,0,1,M,Thursday,52.41,0
180995,45.91,16,53,3121,10,credit_card,desktop,1.09,home,3,0,1,Other,Tuesday,45.57,0
180996,15.62,10,65,466,8,debit_card,desktop,5.27,beauty,5,0,1,F,Wednesday,13.77,0
180997,21.42,15,39,2184,8,debit_card,desktop,4.16,electronics,5,0,1,F,Wednesday,21.33,0
180998,39.44,6,42,661,12,debit_card,tablet,27.54,toys,3,0,1,M,Tuesday,34.44,0
180999,48.75,5,51,2430,24,debit_card,desktop,29.85,electronics,1,0,1,M,Friday,58.62,0
181000,98.01,7,45,2347,11,debit_card,mobile,10.3,home,4,0,1,M,Friday,116.04,0
181001,48.96,3,61,2224,17,wallet,mobile,6.61,electronics,1,0,0,F,Saturday,53.94,1
181002,63.26,0,59,1938,13,debit_card,tablet,34.82,clothing,3,0,0,F,Saturday,63.32,1
181003,77.24,17,52,3374,14,credit_card,mobile,22.33,home,1,1,1,F,Thursday,,0
181004,206.86,20,38,2173,20,paypal,desktop,34.18,groceries,3,0,1,F,Wednesday,145.96,0
181005,36.83,16,29,987,15,debit_card,mobile,0.8,electronics,1,0,1,F,Thursday,25.1,0
181006,16.92,5,65,2476,16,credit_card,desktop,34.4,travel,8,0,1,F,Wednesday,18.55,0
181007,14.89,19,57,899,20,credit_card,mobile,18.15,beauty,5,0,1,F,Wednesday,15.46,0
181008,25.61,16,39,1718,11,credit_card,mobile,8.44,toys,5,0,1,F,Wednesday,29.34,0
181009,26.59,8,50,1756,14,wallet,desktop,23.4,clothing,5,0,1,M,Wednesday,18.19,0
181010,161.58,8,72,1774,13,debit_card,mobile,10.54,electronics,2,0,0,F,Thursday,195.28,1
181011,7.43,6,41,2892,13,debit_card,desktop,18.72,electronics,2,0,0,F,Thursday,8.98,0
181012,11.0,19,35,2183,14,debit_card,mobile,19.92,electronics,3,0,1,M,Monday,8.32,0
181013,18.95,1,39,2123,12,paypal,mobile,1.08,electronics,1,0,1,M,Thursday,22.68,0
181014,51.66,4,51,391,18,credit_card,tablet,19.49,beauty,4,0,0,F,Tuesday,33.7,0
181015,8.55,18,53,1113,14,debit_card,tablet,9.93,travel,6,0,1,M,Monday,8.99,0
181016,16.62,11,58,2610,12,debit_card,mobile,2.4,groceries,4,0,1,F,Wednesday,14.09,0
181017,37.6,0,39,1392,20,debit_card,desktop,22.08,groceries,4,0,1,F,Saturday,49.47,0
181018,31.25,9,59,2504,16,debit_card,desktop,2.94,electronics,2,0,1,F,Friday,25.09,0
181019,14.24,14,64,747,17,credit_card,mobile,36.7,electronics,3,0,0,M,Saturday,14.1,0
181020,40.85,22,22,2633,8,credit_card,desktop,9.15,clothing,5,0,1,Other,Sunday,40.2,0
181021,35.1,9,46,1465,4,credit_card,desktop,3.45,electronics,3,0,1,M,Wednesday,44.29,0
181022,23.09,4,24,420,16,debit_card,mobile,26.07,electronics,5,0,0,F,Saturday,18.11,0
181023,26.28,8,45,1825,10,credit_card,desktop,0.82,groceries,3,0,1,M,Sunday,17.04,0
181024,29.06,14,52,2408,22,wallet,mobile,0.2,electronics,4,0,1,M,Friday,21.13,0
181025,1.66,23,42,65,17,debit_card,desktop,7.56,groceries,4,0,1,Other,Thursday,2.2,0
181026,11.43,10,55,3141,15,paypal,desktop,0.75,digital_goods,1,1,1,M,Wednesday,,0
181027,12.02,0,26,3254,10,debit_card,mobile,25.3,toys,6,0,1,F,Wednesday,7.46,0
181028,53.48,18,47,2523,16,credit_card,desktop,14.72,travel,4,0,1,Other,Monday,45.18,1
181029,59.08,5,51,2622,11,credit_card,mobile,34.08,clothing,3,0,1,F,Saturday,74.72,0
181030,208.14,15,33,670,15,credit_card,desktop,3.64,toys,3,0,1,F,Sunday,269.7,0
181031,32.04,11,33,2835,15,wallet,desktop,21.56,toys,3,0,1,F,Sunday,37.49,0
181032,11.84,16,64,1905,24,debit_card,tablet,46.54,digital_goods,3,0,1,F,Thursday,7.68,0
181033,22.38,14,36,1043,15,paypal,tablet,10.27,beauty,1,0,1,M,Saturday,23.71,0
181034,94.94,12,71,1380,14,credit_card,mobile,9.74,home,3,0,1,M,Thursday,88.51,0
181035,2.94,2,56,173,12,credit_card,mobile,16.31,electronics,3,0,1,F,Wednesday,3.53,0
181036,11.91,0,52,3150,16,debit_card,mobile,14.76,toys,4,0,1,F,Monday,10.8,0
181037,15.09,15,62,999,18,credit_card,tablet,11.05,travel,7,0,1,F,Thursday,19.69,0
181038,167.82,3,70,3112,14,debit_card,tablet,31.65,digital_goods,3,0,1,Other,Tuesday,226.32,0
181039,116.67,12,44,1643,15,credit_card,mobile,14.24,home,6,0,1,F,Thursday,156.6,0
181040,84.82,15,19,2600,14,credit_card,mobile,7.08,beauty,1,0,1,M,Saturday,63.29,1
181041,86.56,15,20,1117,20,credit_card,mobile,23.54,electronics,6,0,1,F,Monday,59.1,0
181042,14.86,9,63,2391,15,credit_card,desktop,13.23,home,5,0,1,Other,Saturday,18.4,0
181043,47.87,21,27,1456,17,wallet,desktop,11.35,travel,2,0,1,M,Thursday,49.94,0
181044,95.51,7,65,1000,10,paypal,desktop,21.03,groceries,6,0,1,F,Saturday,112.81,0
181045,30.35,19,44,2499,22,paypal,mobile,29.71,travel,5,1,0,M,Wednesday,,0
181046,54.49,12,74,924,14,wallet,desktop,1.11,digital_goods,4,0,1,F,Sunday,39.04,0
181047,64.12,1,24,1855,19,credit_card,mobile,7.9,groceries,1,0,1,F,Saturday,77.05,0
181048,3.19,9,72,3202,18,debit_card,desktop,22.43,digital_goods,6,0,1,F,Sunday,2.07,0
181049,30.67,7,73,200,22,wallet,desktop,15.78,beauty,3,0,1,F,Monday,24.52,0
181050,39.18,9,42,2724,8,debit_card,mobile,1.32,home,4,0,1,F,Sunday,27.14,0
181051,27.06,6,62,1791,12,credit_card,desktop,32.48,clothing,1,0,0,M,Friday,22.35,0
181052,75.14,3,26,1087,11,credit_card,tablet,14.99,clothing,4,0,1,F,Friday,68.35,0
181053,35.93,16,23,1733,17,credit_card,mobile,3.52,travel,1,0,1,M,Monday,42.24,0
181054,43.11,22,18,334,13,paypal,tablet,1.37,home,1,0,1,M,Wednesday,38.35,0
181055,34.36,16,18,18,19,debit_card,desktop,35.3,electronics,3,1,1,F,Monday,,0
181056,74.49,5,18,2687,17,credit_card,mobile,2.29,electronics,1,0,0,F,Thursday,61.31,1
181057,71.53,4,73,1755,14,paypal,mobile,6.21,groceries,3,0,1,M,Thursday,83.07,0
181058,25.47,15,20,3520,14,debit_card,mobile,3.15,home,4,0,1,F,Sunday,22.29,0
181059,14.55,5,38,1460,12,credit_card,tablet,28.66,beauty,1,0,1,F,Thursday,13.27,0
181060,63.44,3,67,3032,18,paypal,desktop,1.28,clothing,2,0,1,F,Sunday,87.65,0
181061,25.39,3,42,1809,17,credit_card,desktop,15.18,clothing,1,0,1,M,Wednesday,25.98,0
181062,3.93,21,54,267,23,wallet,mobile,17.8,clothing,3,0,0,M,Thursday,3.63,0
181063,85.0,15,36,2083,16,credit_card,desktop,31.14,travel,3,0,1,F,Thursday,68.63,0
181064,74.08,21,53,1964,16,paypal,mobile,5.29,clothing,2,0,1,M,Saturday,92.69,0
181065,21.68,9,61,3177,19,debit_card,mobile,5.99,electronics,1,0,1,M,Thursday,29.81,0
181066,65.83,0,52,2965,13,paypal,tablet,6.67,digital_goods,1,0,1,F,Wednesday,84.11,0
181067,17.66,17,52,155,15,debit_card,mobile,21.69,clothing,2,0,0,F,Thursday,11.21,0
181068,17.17,9,40,2094,18,debit_card,mobile,10.19,beauty,2,0,1,F,Monday,22.15,0
181069,37.62,0,42,3458,17,debit_card,mobile,3.1,home,5,0,1,Other,Wednesday,24.38,0
181070,8.19,23,25,2355,15,debit_card,mobile,9.92,electronics,4,0,1,M,Saturday,6.29,0
181071,9.62,23,53,3103,17,credit_card,desktop,5.81,groceries,4,0,1,M,Thursday,7.28,0
181072,16.25,3,69,1113,16,credit_card,desktop,17.31,clothing,6,0,1,F,Sunday,15.16,0
181073,65.8,2,74,553,13,credit_card,mobile,7.77,digital_goods,6,0,1,F,Monday,90.65,0
181074,16.65,2,58,2311,14,credit_card,mobile,16.46,home,7,1,1,M,Wednesday,,0
181075,47.59,11,35,87,16,credit_card,desktop,10.01,toys,2,0,1,,Monday,28.84,0
181076,270.6,17,54,3495,16,credit_card,desktop,6.59,electronics,2,0,1,F,Thursday,220.7,0
181077,49.63,23,24,3429,13,wallet,mobile,9.44,home,5,0,1,F,Tuesday,32.32,0
181078,51.02,8,42,1703,17,credit_card,desktop,26.19,groceries,4,0,1,M,Tuesday,33.6,0
181079,13.82,20,62,151,17,credit_card,mobile,14.03,electronics,4,0,1,,Thursday,11.81,0
181080,54.58,10,25,2441,11,credit_card,mobile,13.74,electronics,2,0,1,M,Tuesday,41.16,0
181081,20.9,14,53,1808,14,debit_card,desktop,0.75,electronics,1,0,1,F,Monday,27.77,0
181082,39.37,20,63,2800,26,debit_card,desktop,7.13,beauty,3,0,1,M,Friday,46.34,0
181083,12.69,19,44,3212,26,debit_card,desktop,13.7,home,4,0,1,F,Thursday,8.94,0
181084,130.13,7,38,2776,19,debit_card,desktop,17.17,home,6,0,0,M,Tuesday,88.0,0
181085,22.3,15,19,3343,17,credit_card,desktop,12.76,digital_goods,1,0,0,M,Tuesday,21.39,0
181086,28.01,18,29,567,18,paypal,desktop,0.88,clothing,4,0,1,F,Saturday,35.74,0
181087,8.11,2,22,3044,15,debit_card,desktop,23.05,groceries,1,0,1,M,Monday,8.01,0
181088,42.78,21,46,1723,14,credit_card,mobile,6.37,groceries,5,0,1,F,Wednesday,42.21,0
181089,17.72,5,32,3417,16,credit_card,mobile,48.98,toys,1,0,1,F,Wednesday,12.7,0
181090,52.29,13,70,2586,9,debit_card,mobile,5.29,home,1,0,1,M,Tuesday,62.6,0
181091,49.55,2,18,1671,11,wallet,mobile,9.68,groceries,9,0,1,F,Saturday,38.41,0
181092,12.7,20,22,1655,10,debit_card,tablet,11.24,groceries,2,0,1,M,Thursday,11.64,0
181093,86.12,4,38,1076,11,debit_card,mobile,21.63,clothing,1,0,1,F,Saturday,79.24,0
181094,41.39,10,31,1454,19,paypal,desktop,3.85,electronics,3,0,1,F,Thursday,34.68,0
181095,34.81,8,27,191,22,debit_card,mobile,9.03,electronics,2,0,1,M,Sunday,40.78,0
181096,52.02,0,41,2414,16,credit_card,mobile,32.81,electronics,2,0,1,M,Thursday,56.31,0
181097,50.05,21,28,2761,14,paypal,desktop,22.62,toys,2,0,1,M,Saturday,44.01,0
181098,29.51,2,57,1329,13,debit_card,desktop,28.37,toys,4,0,1,F,Friday,36.48,0
181099,90.61,20,22,3282,12,credit_card,mobile,15.62,electronics,4,0,1,Other,Friday,98.73,0
181100,63.14,21,48,1576,15,credit_card,mobile,8.42,digital_goods,4,0,1,F,Saturday,44.36,0
181101,66.52,21,42,1325,13,credit_card,mobile,36.19,groceries,4,0,1,M,Wednesday,54.98,1
181102,47.5,5,31,3499,12,debit_card,mobile,1.6,home,1,0,1,M,Sunday,28.69,0
181103,5.19,3,32,1986,13,paypal,desktop,2.37,electronics,8,0,1,M,Thursday,6.9,0
181104,34.67,22,23,2274,15,debit_card,mobile,16.96,groceries,2,0,1,M,Friday,46.21,0
181105,18.9,8,25,2131,18,debit_card,mobile,51.77,home,2,0,1,F,Wednesday,16.13,0
181106,7.69,8,62,2402,16,credit_card,mobile,2.69,groceries,3,0,1,M,Friday,8.5,0
181107,18.26,0,45,120,18,wallet,mobile,39.91,digital_goods,3,0,0,F,Tuesday,12.35,1
181108,25.34,11,62,1720,22,debit_card,tablet,6.77,groceries,6,0,1,M,Sunday,25.58,0
181109,72.21,18,28,1729,12,debit_card,mobile,10.49,groceries,3,0,1,F,Sunday,54.52,0
181110,63.49,22,23,464,14,credit_card,tablet,2.87,toys,1,0,1,F,Thursday,44.66,0
181111,13.99,5,41,2802,14,credit_card,desktop,8.77,toys,3,0,1,F,Monday,15.69,0
181112,17.99,9,23,1177,19,debit_card,desktop,0.2,electronics,4,0,1,M,Wednesday,21.26,0
181113,20.6,23,52,3119,13,credit_card,desktop,8.46,groceries,2,0,1,M,Sunday,24.91,0
181114,27.13,12,45,2658,9,credit_card,mobile,58.3,clothing,2,1,1,Other,Monday,,0
181115,57.09,9,69,2557,13,paypal,mobile,4.78,clothing,3,0,1,F,Wednesday,57.49,0
181116,51.47,2,33,3039,16,credit_card,desktop,22.62,clothing,5,0,0,F,Wednesday,61.99,0
181117,29.1,6,26,3195,13,credit_card,mobile,4.31,electronics,4,0,1,F,Friday,25.12,0
181118,18.98,5,59,2592,17,credit_card,mobile,14.32,toys,4,0,1,F,Wednesday,22.78,0
181119,64.75,2,63,952,21,credit_card,desktop,31.53,electronics,1,0,1,M,Sunday,39.08,0
181120,30.97,12,61,953,9,debit_card,desktop,16.24,beauty,2,0,1,F,Friday,23.76,0
181121,28.37,1,66,2483,9,paypal,mobile,33.88,electronics,3,0,1,M,Thursday,36.9,0
181122,30.34,14,36,1849,15,credit_card,desktop,9.29,electronics,2,0,1,F,Monday,32.21,1
181123,129.78,14,54,1246,18,paypal,mobile,8.54,groceries,3,0,1,M,Thursday,128.62,0
181124,58.07,4,46,1614,12,credit_card,desktop,21.62,home,1,0,1,F,Saturday,61.04,0
181125,24.31,8,37,3634,15,wallet,desktop,5.0,clothing,3,0,1,M,Monday,14.79,0
181126,37.27,13,35,311,5,credit_card,desktop,13.63,toys,3,0,0,F,Wednesday,47.26,1
181127,21.05,13,52,645,11,debit_card,desktop,9.15,clothing,3,0,1,F,Sunday,15.51,0
181128,14.81,18,19,645,15,wallet,desktop,12.57,clothing,3,0,1,F,Friday,19.77,0
181129,39.09,0,52,1471,15,debit_card,desktop,9.68,beauty,4,0,1,M,Wednesday,25.53,0
181130,67.92,5,43,238,17,credit_card,mobile,1.44,electronics,2,0,1,M,Monday,94.01,0
181131,25.9,13,68,3589,10,credit_card,mobile,32.18,toys,1,0,1,F,Sunday,23.74,0
181132,26.51,16,27,1869,11,debit_card,tablet,4.05,beauty,3,0,1,M,Thursday,29.0,0
181133,49.26,12,65,3123,11,debit_card,desktop,13.41,groceries,4,0,1,M,Tuesday,44.29,0
181134,5.33,8,42,3485,20,credit_card,mobile,27.01,home,2,0,1,M,Saturday,3.84,0
181135,32.33,12,59,478,10,debit_card,mobile,1.94,clothing,2,0,1,M,Thursday,38.98,0
181136,32.77,9,50,37,12,debit_card,mobile,26.67,home,4,1,1,F,Saturday,,0
181137,8.19,22,37,2470,19,debit_card,mobile,9.16,electronics,4,0,1,M,Monday,11.43,0
181138,103.95,21,72,2090,15,debit_card,mobile,8.7,home,2,0,1,F,Monday,97.62,0
181139,107.83,22,36,454,17,paypal,mobile,4.2,travel,1,0,1,F,Monday,81.36,0
181140,19.71,13,20,1963,12,credit_card,mobile,2.92,electronics,3,0,1,M,Wednesday,13.27,0
181141,26.73,22,58,2478,14,credit_card,mobile,2.31,travel,4,0,1,M,Wednesday,32.51,0
181142,16.67,5,19,1942,11,wallet,desktop,19.22,electronics,3,0,1,F,Friday,14.63,0
181143,84.97,22,52,3553,12,debit_card,desktop,23.52,clothing,5,0,1,M,Tuesday,68.52,0
181144,61.65,22,55,1866,19,debit_card,mobile,4.93,beauty,2,0,1,F,Thursday,85.93,0
181145,102.76,23,43,1398,14,credit_card,mobile,11.27,clothing,2,0,1,F,Saturday,122.67,0
181146,107.85,17,67,3416,8,credit_card,mobile,22.36,groceries,2,0,0,M,Monday,105.65,0
181147,34.76,13,54,1324,20,credit_card,tablet,23.03,toys,2,0,1,F,Monday,44.51,0
181148,16.09,11,42,2639,18,credit_card,tablet,1.96,digital_goods,3,0,1,M,Friday,18.14,0
181149,154.58,23,27,1225,11,debit_card,mobile,12.61,electronics,3,0,1,M,Monday,184.39,0
181150,13.23,20,47,131,12,debit_card,mobile,14.37,travel,4,0,1,M,Sunday,12.08,1
181151,95.48,3,19,1767,14,credit_card,mobile,10.56,electronics,3,0,1,M,Tuesday,105.84,0
181152,28.4,3,22,2274,16,debit_card,desktop,10.84,toys,2,0,1,Other,Sunday,39.39,0
181153,13.96,4,18,806,11,credit_card,mobile,14.77,clothing,4,0,1,Other,Sunday,18.45,0
181154,45.81,13,70,3105,16,debit_card,mobile,11.07,groceries,1,0,1,Other,Tuesday,53.44,0
181155,108.24,6,38,49,14,debit_card,tablet,6.66,electronics,3,0,1,M,Saturday,137.29,0
181156,16.28,6,55,1961,15,credit_card,mobile,20.36,electronics,3,0,1,M,Saturday,19.18,0
181157,66.3,3,66,1678,13,debit_card,desktop,16.25,groceries,1,0,1,F,Friday,76.03,0
181158,67.69,3,43,126,12,credit_card,mobile,0.28,groceries,3,0,1,Other,Sunday,63.28,0
181159,48.72,7,50,3235,8,credit_card,desktop,13.27,home,4,0,1,F,Thursday,50.65,0
181160,62.91,21,40,3116,14,credit_card,mobile,7.76,travel,2,0,1,M,Wednesday,56.25,0
181161,15.0,6,43,3128,19,credit_card,mobile,6.6,clothing,1,0,1,M,Wednesday,10.2,0
181162,41.36,16,37,868,9,wallet,mobile,43.99,electronics,1,0,1,F,Tuesday,43.42,0
181163,10.11,15,48,3176,22,paypal,desktop,10.25,groceries,4,0,1,M,Tuesday,13.73,0
181164,107.87,1,41,3227,14,credit_card,desktop,14.58,travel,1,0,0,M,Saturday,142.94,0
181165,25.36,17,71,2187,14,debit_card,desktop,0.32,home,3,0,1,M,Saturday,25.95,0
181166,391.44,10,35,1358,17,wallet,mobile,3.65,groceries,3,0,1,F,Wednesday,543.46,0
181167,80.22,15,35,2577,7,debit_card,mobile,37.06,electronics,4,0,1,,Friday,57.27,1
181168,61.57,4,25,147,18,credit_card,mobile,20.45,beauty,4,0,1,F,Thursday,41.92,0
181169,30.62,6,67,2391,16,credit_card,mobile,0.23,electronics,4,0,1,M,Thursday,20.52,0
181170,57.57,18,63,1993,8,credit_card,mobile,2.32,digital_goods,5,0,1,M,Sunday,44.69,0
181171,140.78,7,46,2482,9,debit_card,desktop,19.8,home,7,0,1,M,Sunday,152.87,0
181172,21.92,23,62,1232,12,credit_card,mobile,62.32,electronics,1,0,1,M,Monday,17.38,0
181173,36.46,0,71,178,13,credit_card,mobile,32.5,clothing,2,0,1,M,Thursday,46.89,0
181174,11.22,8,62,1835,12,debit_card,mobile,16.47,travel,3,0,1,F,Thursday,7.32,0
181175,74.77,15,33,924,15,wallet,desktop,7.75,electronics,5,0,1,F,Sunday,83.12,0
181176,33.3,2,40,75,15,credit_card,mobile,5.4,electronics,2,0,1,M,Sunday,35.18,0
181177,89.1,6,23,2529,16,paypal,mobile,8.55,toys,1,0,1,Other,Friday,88.5,0
181178,11.23,4,29,3533,15,paypal,mobile,33.93,clothing,1,0,1,M,Saturday,13.88,0
181179,14.05,18,49,1176,15,debit_card,desktop,28.11,clothing,8,0,0,M,Saturday,16.92,0
181180,110.41,9,63,1261,17,credit_card,mobile,15.97,digital_goods,6,0,1,M,Sunday,98.23,0
181181,75.88,6,41,615,14,credit_card,mobile,49.27,home,1,0,1,,Wednesday,71.46,1
181182,49.14,21,24,299,14,credit_card,desktop,48.47,electronics,2,0,1,F,Tuesday,49.43,0
181183,10.15,13,70,2040,17,debit_card,mobile,30.18,clothing,4,0,1,M,Friday,13.48,0
181184,52.39,3,20,332,13,paypal,desktop,8.27,electronics,5,0,1,M,Saturday,70.28,0
181185,57.71,5,41,1478,18,wallet,mobile,1.65,toys,2,0,1,F,Thursday,47.64,1
181186,91.16,4,26,2029,17,debit_card,mobile,20.32,groceries,5,0,1,,Monday,75.89,0
181187,9.57,0,24,779,19,debit_card,mobile,23.0,home,1,0,1,M,Sunday,6.34,0
181188,19.68,9,51,3166,13,credit_card,mobile,8.9,digital_goods,6,1,1,M,Tuesday,,0
181189,11.21,4,26,442,9,paypal,mobile,1.24,travel,1,0,1,F,Friday,13.91,0
181190,7.48,16,19,3494,15,debit_card,mobile,41.01,groceries,1,0,1,F,Thursday,6.91,0
181191,44.62,15,36,1976,10,paypal,desktop,29.13,home,3,0,1,F,Friday,60.22,0
181192,51.75,17,54,1236,8,debit_card,desktop,16.93,electronics,3,0,1,M,Friday,44.36,0
181193,44.96,20,48,1247,22,paypal,desktop,11.25,clothing,3,0,1,F,Saturday,35.72,0
181194,22.55,9,44,21,16,paypal,desktop,0.69,groceries,9,1,1,Other,Thursday,,1
